SEARCH_ORIGIN_CITY,SEARCH_DESTINATION_CITY,MONTH,WINDOW
LBA,CDT,5,49.94
LBA,CDT,6,57.75
LBA,CDT,7,47.49
LBA,CDT,8,56.68
LBA,CDT,9,57.43
LBA,CDT,10,72.7
LBA,CDT,11,106.75
LBA,CDT,12,82.65
LBA,VLC,1,90.25
LBA,VLC,2,73.05
LBA,VLC,3,59.42
LBA,VLC,4,54.94
LBA,VLC,5,51.94
LBA,VLC,6,55.87
LBA,VLC,7,54.63
LBA,VLC,8,59.51
LBA,VLC,9,66.29
LBA,VLC,10,70.99
LBA,VLC,11,88.1
LBA,VLC,12,76.05
LBB,ALC,1,89.77
LBB,ALC,2,53.57
LBB,ALC,3,81.38
LBB,ALC,4,160.74
LBB,ALC,5,101.35
LBB,ALC,6,61.76
LBB,ALC,7,39.1
LBB,ALC,8,34.88
LBB,ALC,9,67.66
